population	height_band_16	slope_band_0_10_25_40_55_90	block	count
top_aspect_north	0	3	minecraft:acacia_wood	53
top_aspect_north	0	3	minecraft:basalt	4
top_aspect_north	0	3	minecraft:black_wool	5
top_aspect_north	0	3	minecraft:blackstone	3
top_aspect_north	0	3	minecraft:cyan_terracotta	39
top_aspect_north	0	3	minecraft:diamond_block	2
top_aspect_north	0	3	minecraft:grass_block	36
top_aspect_north	0	3	minecraft:moss_block	21
top_aspect_north	0	3	minecraft:mud	61
top_aspect_north	0	3	minecraft:pale_moss_block	23
top_aspect_north	0	3	minecraft:pale_oak_wood	20
top_aspect_north	0	3	minecraft:smooth_basalt	23
top_aspect_north	0	3	minecraft:stone	32
top_aspect_north	0	4	minecraft:acacia_wood	6
top_aspect_north	0	4	minecraft:basalt	2
top_aspect_north	0	4	minecraft:cyan_terracotta	5
top_aspect_north	0	4	minecraft:grass_block	32
top_aspect_north	0	4	minecraft:mud	22
top_aspect_north	0	4	minecraft:pale_moss_block	1
top_aspect_north	0	4	minecraft:pale_oak_wood	1
top_aspect_north	0	4	minecraft:smooth_basalt	4
top_aspect_north	1	0	minecraft:cobblestone	1
top_aspect_north	1	0	minecraft:cyan_terracotta	1
top_aspect_north	1	0	minecraft:dirt	2
top_aspect_north	1	0	minecraft:grass_block	334
top_aspect_north	1	0	minecraft:moss_block	42
top_aspect_north	1	0	minecraft:spruce_log	1
top_aspect_north	1	0	minecraft:white_concrete	1
top_aspect_north	1	1	minecraft:acacia_wood	7
top_aspect_north	1	1	minecraft:basalt	5
top_aspect_north	1	1	minecraft:blackstone	2
top_aspect_north	1	1	minecraft:cobblestone	2
top_aspect_north	1	1	minecraft:cyan_terracotta	13
top_aspect_north	1	1	minecraft:diamond_block	5
top_aspect_north	1	1	minecraft:dirt	6
top_aspect_north	1	1	minecraft:grass_block	606
top_aspect_north	1	1	minecraft:light_gray_wool	2
top_aspect_north	1	1	minecraft:moss_block	357
top_aspect_north	1	1	minecraft:mud	5
top_aspect_north	1	1	minecraft:pale_moss_block	21
top_aspect_north	1	1	minecraft:pale_oak_wood	6
top_aspect_north	1	1	minecraft:smooth_basalt	2
top_aspect_north	1	1	minecraft:spruce_log	1
top_aspect_north	1	1	minecraft:stone	23
top_aspect_north	1	1	minecraft:tuff	2
top_aspect_north	1	1	minecraft:white_concrete	7
top_aspect_north	1	2	minecraft:acacia_wood	115
top_aspect_north	1	2	minecraft:basalt	26
top_aspect_north	1	2	minecraft:blackstone	6
top_aspect_north	1	2	minecraft:cobblestone	1
top_aspect_north	1	2	minecraft:cyan_terracotta	76
top_aspect_north	1	2	minecraft:diamond_block	43
top_aspect_north	1	2	minecraft:dirt	3
top_aspect_north	1	2	minecraft:grass_block	170
top_aspect_north	1	2	minecraft:light_gray_wool	17
top_aspect_north	1	2	minecraft:moss_block	375
top_aspect_north	1	2	minecraft:mud	28
top_aspect_north	1	2	minecraft:pale_moss_block	170
top_aspect_north	1	2	minecraft:pale_oak_wood	42
top_aspect_north	1	2	minecraft:smooth_basalt	18
top_aspect_north	1	2	minecraft:stone	120
top_aspect_north	1	2	minecraft:tuff	15
top_aspect_north	1	2	minecraft:white_concrete	9
top_aspect_north	1	3	minecraft:acacia_wood	94
top_aspect_north	1	3	minecraft:basalt	22
top_aspect_north	1	3	minecraft:blackstone	26
top_aspect_north	1	3	minecraft:cyan_terracotta	101
top_aspect_north	1	3	minecraft:dirt	1
top_aspect_north	1	3	minecraft:grass_block	38
top_aspect_north	1	3	minecraft:moss_block	44
top_aspect_north	1	3	minecraft:mud	68
top_aspect_north	1	3	minecraft:pale_moss_block	99
top_aspect_north	1	3	minecraft:pale_oak_wood	22
top_aspect_north	1	3	minecraft:smooth_basalt	28
top_aspect_north	1	3	minecraft:stone	63
top_aspect_north	1	3	minecraft:tuff	6
top_aspect_north	1	4	minecraft:acacia_wood	42
top_aspect_north	1	4	minecraft:basalt	19
top_aspect_north	1	4	minecraft:blackstone	3
top_aspect_north	1	4	minecraft:cyan_terracotta	25
top_aspect_north	1	4	minecraft:diamond_block	1
top_aspect_north	1	4	minecraft:grass_block	8
top_aspect_north	1	4	minecraft:moss_block	3
top_aspect_north	1	4	minecraft:mud	12
top_aspect_north	1	4	minecraft:pale_moss_block	14
top_aspect_north	1	4	minecraft:pale_oak_wood	1
top_aspect_north	1	4	minecraft:smooth_basalt	6
top_aspect_north	1	4	minecraft:stone	5
top_aspect_north	10	1	minecraft:acacia_wood	1
top_aspect_north	10	1	minecraft:birch_wood	17
top_aspect_north	10	1	minecraft:diorite	2
top_aspect_north	10	1	minecraft:pale_moss_block	1
top_aspect_north	10	1	minecraft:snow_block	17
top_aspect_north	10	1	minecraft:stone	1
top_aspect_north	10	1	minecraft:white_concrete_powder	26
top_aspect_north	10	2	minecraft:acacia_wood	19
top_aspect_north	10	2	minecraft:basalt	7
top_aspect_north	10	2	minecraft:birch_wood	92
top_aspect_north	10	2	minecraft:cyan_terracotta	9
top_aspect_north	10	2	minecraft:diorite	60
top_aspect_north	10	2	minecraft:granite	2
top_aspect_north	10	2	minecraft:ice	1
top_aspect_north	10	2	minecraft:light_gray_terracotta	3
top_aspect_north	10	2	minecraft:mud	3
top_aspect_north	10	2	minecraft:packed_ice	2
top_aspect_north	10	2	minecraft:pale_moss_block	20
top_aspect_north	10	2	minecraft:pale_oak_wood	1
top_aspect_north	10	2	minecraft:snow_block	203
top_aspect_north	10	2	minecraft:stone	10
top_aspect_north	10	2	minecraft:white_concrete_powder	142
top_aspect_north	10	3	minecraft:acacia_wood	140
top_aspect_north	10	3	minecraft:basalt	72
top_aspect_north	10	3	minecraft:birch_wood	30
top_aspect_north	10	3	minecraft:black_wool	1
top_aspect_north	10	3	minecraft:cyan_terracotta	136
top_aspect_north	10	3	minecraft:diorite	38
top_aspect_north	10	3	minecraft:dirt	2
top_aspect_north	10	3	minecraft:light_gray_terracotta	2
top_aspect_north	10	3	minecraft:mud	50
top_aspect_north	10	3	minecraft:packed_ice	2
top_aspect_north	10	3	minecraft:pale_moss_block	138
top_aspect_north	10	3	minecraft:pale_oak_wood	13
top_aspect_north	10	3	minecraft:smooth_basalt	12
top_aspect_north	10	3	minecraft:snow_block	95
top_aspect_north	10	3	minecraft:stone	47
top_aspect_north	10	3	minecraft:white_concrete_powder	36
top_aspect_north	10	4	minecraft:acacia_wood	23
top_aspect_north	10	4	minecraft:basalt	15
top_aspect_north	10	4	minecraft:cyan_terracotta	15
top_aspect_north	10	4	minecraft:mud	3
top_aspect_north	10	4	minecraft:pale_moss_block	1
top_aspect_north	10	4	minecraft:smooth_basalt	1
top_aspect_north	11	0	minecraft:birch_wood	2
top_aspect_north	11	1	minecraft:birch_wood	59
top_aspect_north	11	1	minecraft:diorite	42
top_aspect_north	11	1	minecraft:snow_block	12
top_aspect_north	11	1	minecraft:stone	1
top_aspect_north	11	1	minecraft:white_concrete_powder	42
top_aspect_north	11	2	minecraft:acacia_wood	18
top_aspect_north	11	2	minecraft:birch_wood	138
top_aspect_north	11	2	minecraft:coarse_dirt	1
top_aspect_north	11	2	minecraft:cyan_terracotta	11
top_aspect_north	11	2	minecraft:diorite	91
top_aspect_north	11	2	minecraft:mud	1
top_aspect_north	11	2	minecraft:pale_moss_block	11
top_aspect_north	11	2	minecraft:pale_oak_wood	2
top_aspect_north	11	2	minecraft:smooth_basalt	1
top_aspect_north	11	2	minecraft:snow_block	69
top_aspect_north	11	2	minecraft:stone	7
top_aspect_north	11	2	minecraft:white_concrete_powder	101
top_aspect_north	11	3	minecraft:acacia_wood	128
top_aspect_north	11	3	minecraft:basalt	33
top_aspect_north	11	3	minecraft:birch_wood	48
top_aspect_north	11	3	minecraft:black_wool	2
top_aspect_north	11	3	minecraft:blackstone	1
top_aspect_north	11	3	minecraft:coarse_dirt	1
top_aspect_north	11	3	minecraft:cyan_terracotta	136
top_aspect_north	11	3	minecraft:diorite	36
top_aspect_north	11	3	minecraft:light_gray_wool	2
top_aspect_north	11	3	minecraft:mud	14
top_aspect_north	11	3	minecraft:pale_moss_block	193
top_aspect_north	11	3	minecraft:pale_oak_wood	49
top_aspect_north	11	3	minecraft:smooth_basalt	9
top_aspect_north	11	3	minecraft:snow_block	18
top_aspect_north	11	3	minecraft:stone	70
top_aspect_north	11	3	minecraft:tuff	2
top_aspect_north	11	3	minecraft:white_concrete_powder	32
top_aspect_north	11	4	minecraft:acacia_wood	28
top_aspect_north	11	4	minecraft:birch_wood	1
top_aspect_north	11	4	minecraft:cyan_terracotta	2
top_aspect_north	11	4	minecraft:mud	27
top_aspect_north	11	4	minecraft:pale_moss_block	3
top_aspect_north	11	4	minecraft:pale_oak_wood	18
top_aspect_north	11	4	minecraft:smooth_basalt	6
top_aspect_north	11	4	minecraft:snow_block	6
top_aspect_north	12	1	minecraft:birch_wood	15
top_aspect_north	12	1	minecraft:diorite	5
top_aspect_north	12	1	minecraft:pale_moss_block	1
top_aspect_north	12	1	minecraft:snow_block	8
top_aspect_north	12	1	minecraft:stone	2
top_aspect_north	12	1	minecraft:white_concrete_powder	10
top_aspect_north	12	2	minecraft:acacia_wood	23
top_aspect_north	12	2	minecraft:basalt	1
top_aspect_north	12	2	minecraft:birch_wood	221
top_aspect_north	12	2	minecraft:cobblestone	2
top_aspect_north	12	2	minecraft:cyan_terracotta	13
top_aspect_north	12	2	minecraft:diorite	101
top_aspect_north	12	2	minecraft:dripstone_block	1
top_aspect_north	12	2	minecraft:mud	9
top_aspect_north	12	2	minecraft:pale_moss_block	24
top_aspect_north	12	2	minecraft:pale_oak_wood	8
top_aspect_north	12	2	minecraft:snow_block	47
top_aspect_north	12	2	minecraft:stone	20
top_aspect_north	12	2	minecraft:tuff	1
top_aspect_north	12	2	minecraft:white_concrete_powder	105
top_aspect_north	12	3	minecraft:acacia_wood	87
top_aspect_north	12	3	minecraft:basalt	2
top_aspect_north	12	3	minecraft:birch_wood	78
top_aspect_north	12	3	minecraft:blackstone	1
top_aspect_north	12	3	minecraft:cyan_terracotta	43
top_aspect_north	12	3	minecraft:diorite	42
top_aspect_north	12	3	minecraft:light_gray_wool	1
top_aspect_north	12	3	minecraft:mud	20
top_aspect_north	12	3	minecraft:pale_moss_block	64
top_aspect_north	12	3	minecraft:pale_oak_wood	24
top_aspect_north	12	3	minecraft:smooth_basalt	5
top_aspect_north	12	3	minecraft:snow_block	21
top_aspect_north	12	3	minecraft:stone	115
top_aspect_north	12	3	minecraft:tuff	1
top_aspect_north	12	3	minecraft:white_concrete_powder	72
top_aspect_north	12	4	minecraft:acacia_wood	16
top_aspect_north	12	4	minecraft:birch_wood	1
top_aspect_north	12	4	minecraft:blackstone	1
top_aspect_north	12	4	minecraft:cyan_terracotta	1
top_aspect_north	12	4	minecraft:light_gray_wool	2
top_aspect_north	12	4	minecraft:mud	1
top_aspect_north	12	4	minecraft:pale_moss_block	1
top_aspect_north	12	4	minecraft:pale_oak_wood	6
top_aspect_north	12	4	minecraft:snow_block	8
top_aspect_north	12	4	minecraft:stone	6
top_aspect_north	13	1	minecraft:birch_wood	28
top_aspect_north	13	1	minecraft:diorite	26
top_aspect_north	13	1	minecraft:mud	1
top_aspect_north	13	1	minecraft:snow_block	1
top_aspect_north	13	1	minecraft:white_concrete_powder	8
top_aspect_north	13	2	minecraft:acacia_wood	5
top_aspect_north	13	2	minecraft:birch_wood	234
top_aspect_north	13	2	minecraft:blackstone	1
top_aspect_north	13	2	minecraft:cyan_terracotta	5
top_aspect_north	13	2	minecraft:diorite	143
top_aspect_north	13	2	minecraft:mud	2
top_aspect_north	13	2	minecraft:pale_moss_block	22
top_aspect_north	13	2	minecraft:smooth_basalt	1
top_aspect_north	13	2	minecraft:snow_block	37
top_aspect_north	13	2	minecraft:stone	20
top_aspect_north	13	2	minecraft:white_concrete_powder	144
top_aspect_north	13	3	minecraft:acacia_wood	27
top_aspect_north	13	3	minecraft:basalt	2
top_aspect_north	13	3	minecraft:birch_wood	26
top_aspect_north	13	3	minecraft:blackstone	4
top_aspect_north	13	3	minecraft:cyan_terracotta	56
top_aspect_north	13	3	minecraft:diorite	9
top_aspect_north	13	3	minecraft:light_gray_wool	3
top_aspect_north	13	3	minecraft:mud	22
top_aspect_north	13	3	minecraft:pale_moss_block	49
top_aspect_north	13	3	minecraft:pale_oak_wood	25
top_aspect_north	13	3	minecraft:smooth_basalt	2
top_aspect_north	13	3	minecraft:snow_block	70
top_aspect_north	13	3	minecraft:stone	32
top_aspect_north	13	3	minecraft:white_concrete_powder	20
top_aspect_north	13	4	minecraft:acacia_wood	2
top_aspect_north	13	4	minecraft:mud	3
top_aspect_north	13	4	minecraft:pale_oak_wood	1
top_aspect_north	13	4	minecraft:snow_block	1
top_aspect_north	14	1	minecraft:acacia_wood	2
top_aspect_north	14	1	minecraft:birch_wood	4
top_aspect_north	14	1	minecraft:cyan_terracotta	1
top_aspect_north	14	1	minecraft:diorite	8
top_aspect_north	14	1	minecraft:mud	1
top_aspect_north	14	1	minecraft:pale_moss_block	2
top_aspect_north	14	1	minecraft:snow_block	2
top_aspect_north	14	1	minecraft:white_concrete_powder	4
top_aspect_north	14	2	minecraft:acacia_wood	12
top_aspect_north	14	2	minecraft:basalt	2
top_aspect_north	14	2	minecraft:birch_wood	80
top_aspect_north	14	2	minecraft:blackstone	1
top_aspect_north	14	2	minecraft:cyan_terracotta	11
top_aspect_north	14	2	minecraft:diorite	69
top_aspect_north	14	2	minecraft:light_gray_wool	3
top_aspect_north	14	2	minecraft:mud	11
top_aspect_north	14	2	minecraft:pale_moss_block	10
top_aspect_north	14	2	minecraft:pale_oak_wood	1
top_aspect_north	14	2	minecraft:snow_block	35
top_aspect_north	14	2	minecraft:stone	21
top_aspect_north	14	2	minecraft:white_concrete_powder	47
top_aspect_north	14	3	minecraft:acacia_wood	58
top_aspect_north	14	3	minecraft:basalt	2
top_aspect_north	14	3	minecraft:birch_wood	47
top_aspect_north	14	3	minecraft:blackstone	1
top_aspect_north	14	3	minecraft:cyan_terracotta	36
top_aspect_north	14	3	minecraft:diorite	17
top_aspect_north	14	3	minecraft:mud	20
top_aspect_north	14	3	minecraft:pale_moss_block	37
top_aspect_north	14	3	minecraft:pale_oak_wood	2
top_aspect_north	14	3	minecraft:smooth_basalt	2
top_aspect_north	14	3	minecraft:snow_block	60
top_aspect_north	14	3	minecraft:stone	46
top_aspect_north	14	3	minecraft:white_concrete_powder	41
top_aspect_north	14	4	minecraft:acacia_wood	5
top_aspect_north	14	4	minecraft:cyan_terracotta	2
top_aspect_north	14	4	minecraft:mud	9
top_aspect_north	14	4	minecraft:snow_block	14
top_aspect_north	14	4	minecraft:stone	1
top_aspect_north	15	0	minecraft:birch_wood	4
top_aspect_north	15	0	minecraft:diorite	1
top_aspect_north	15	0	minecraft:snow_block	2
top_aspect_north	15	0	minecraft:white_concrete_powder	2
top_aspect_north	15	1	minecraft:birch_wood	44
top_aspect_north	15	1	minecraft:diorite	15
top_aspect_north	15	1	minecraft:pale_moss_block	1
top_aspect_north	15	1	minecraft:snow_block	26
top_aspect_north	15	1	minecraft:white_concrete_powder	50
top_aspect_north	15	2	minecraft:acacia_wood	13
top_aspect_north	15	2	minecraft:basalt	2
top_aspect_north	15	2	minecraft:birch_wood	46
top_aspect_north	15	2	minecraft:cyan_terracotta	3
top_aspect_north	15	2	minecraft:diorite	6
top_aspect_north	15	2	minecraft:pale_moss_block	15
top_aspect_north	15	2	minecraft:snow_block	37
top_aspect_north	15	2	minecraft:stone	10
top_aspect_north	15	2	minecraft:white_concrete_powder	52
top_aspect_north	15	3	minecraft:acacia_wood	19
top_aspect_north	15	3	minecraft:basalt	1
top_aspect_north	15	3	minecraft:birch_wood	15
top_aspect_north	15	3	minecraft:cyan_terracotta	8
top_aspect_north	15	3	minecraft:diorite	3
top_aspect_north	15	3	minecraft:light_gray_wool	1
top_aspect_north	15	3	minecraft:mud	3
top_aspect_north	15	3	minecraft:pale_moss_block	27
top_aspect_north	15	3	minecraft:snow_block	35
top_aspect_north	15	3	minecraft:stone	26
top_aspect_north	15	3	minecraft:white_concrete_powder	25
top_aspect_north	15	4	minecraft:snow_block	1
top_aspect_north	2	0	minecraft:acacia_wood	3
top_aspect_north	2	0	minecraft:cyan_terracotta	1
top_aspect_north	2	0	minecraft:grass_block	83
top_aspect_north	2	0	minecraft:moss_block	46
top_aspect_north	2	0	minecraft:smooth_basalt	6
top_aspect_north	2	0	minecraft:stone	5
top_aspect_north	2	0	minecraft:white_concrete	3
top_aspect_north	2	1	minecraft:acacia_wood	21
top_aspect_north	2	1	minecraft:andesite	1
top_aspect_north	2	1	minecraft:basalt	6
top_aspect_north	2	1	minecraft:cyan_terracotta	13
top_aspect_north	2	1	minecraft:diamond_block	2
top_aspect_north	2	1	minecraft:dirt	3
top_aspect_north	2	1	minecraft:grass_block	317
top_aspect_north	2	1	minecraft:gray_wool	2
top_aspect_north	2	1	minecraft:light_gray_wool	1
top_aspect_north	2	1	minecraft:moss_block	178
top_aspect_north	2	1	minecraft:mud	8
top_aspect_north	2	1	minecraft:pale_moss_block	34
top_aspect_north	2	1	minecraft:pale_oak_wood	2
top_aspect_north	2	1	minecraft:smooth_basalt	7
top_aspect_north	2	1	minecraft:stone	39
top_aspect_north	2	1	minecraft:tuff	1
top_aspect_north	2	1	minecraft:white_concrete	7
top_aspect_north	2	2	minecraft:acacia_wood	125
top_aspect_north	2	2	minecraft:basalt	38
top_aspect_north	2	2	minecraft:black_wool	4
top_aspect_north	2	2	minecraft:blackstone	9
top_aspect_north	2	2	minecraft:cyan_terracotta	89
top_aspect_north	2	2	minecraft:diamond_block	1
top_aspect_north	2	2	minecraft:grass_block	185
top_aspect_north	2	2	minecraft:gray_wool	13
top_aspect_north	2	2	minecraft:light_gray_wool	4
top_aspect_north	2	2	minecraft:moss_block	91
top_aspect_north	2	2	minecraft:mud	33
top_aspect_north	2	2	minecraft:pale_moss_block	194
top_aspect_north	2	2	minecraft:pale_oak_wood	5
top_aspect_north	2	2	minecraft:smooth_basalt	14
top_aspect_north	2	2	minecraft:stone	160
top_aspect_north	2	2	minecraft:white_concrete	2
top_aspect_north	2	3	minecraft:acacia_wood	105
top_aspect_north	2	3	minecraft:basalt	41
top_aspect_north	2	3	minecraft:black_wool	4
top_aspect_north	2	3	minecraft:blackstone	12
top_aspect_north	2	3	minecraft:cyan_terracotta	80
top_aspect_north	2	3	minecraft:diamond_block	2
top_aspect_north	2	3	minecraft:grass_block	10
top_aspect_north	2	3	minecraft:light_gray_wool	6
top_aspect_north	2	3	minecraft:moss_block	6
top_aspect_north	2	3	minecraft:mud	71
top_aspect_north	2	3	minecraft:pale_moss_block	96
top_aspect_north	2	3	minecraft:pale_oak_wood	39
top_aspect_north	2	3	minecraft:smooth_basalt	33
top_aspect_north	2	3	minecraft:stone	77
top_aspect_north	2	4	minecraft:acacia_wood	28
top_aspect_north	2	4	minecraft:basalt	3
top_aspect_north	2	4	minecraft:black_wool	1
top_aspect_north	2	4	minecraft:cyan_terracotta	37
top_aspect_north	2	4	minecraft:grass_block	2
top_aspect_north	2	4	minecraft:light_gray_wool	5
top_aspect_north	2	4	minecraft:moss_block	2
top_aspect_north	2	4	minecraft:mud	9
top_aspect_north	2	4	minecraft:pale_moss_block	24
top_aspect_north	2	4	minecraft:pale_oak_wood	11
top_aspect_north	2	4	minecraft:smooth_basalt	9
top_aspect_north	2	4	minecraft:stone	12
top_aspect_north	3	0	minecraft:cyan_terracotta	1
top_aspect_north	3	0	minecraft:grass_block	7
top_aspect_north	3	0	minecraft:moss_block	3
top_aspect_north	3	0	minecraft:mud	1
top_aspect_north	3	0	minecraft:stone	6
top_aspect_north	3	1	minecraft:acacia_wood	21
top_aspect_north	3	1	minecraft:basalt	5
top_aspect_north	3	1	minecraft:black_wool	1
top_aspect_north	3	1	minecraft:cyan_terracotta	26
top_aspect_north	3	1	minecraft:dirt	3
top_aspect_north	3	1	minecraft:grass_block	81
top_aspect_north	3	1	minecraft:light_gray_wool	1
top_aspect_north	3	1	minecraft:moss_block	127
top_aspect_north	3	1	minecraft:mud	18
top_aspect_north	3	1	minecraft:pale_moss_block	24
top_aspect_north	3	1	minecraft:pale_oak_wood	6
top_aspect_north	3	1	minecraft:smooth_basalt	2
top_aspect_north	3	1	minecraft:stone	49
top_aspect_north	3	2	minecraft:acacia_wood	151
top_aspect_north	3	2	minecraft:andesite	1
top_aspect_north	3	2	minecraft:basalt	15
top_aspect_north	3	2	minecraft:black_wool	10
top_aspect_north	3	2	minecraft:blackstone	4
top_aspect_north	3	2	minecraft:cobblestone	1
top_aspect_north	3	2	minecraft:cyan_terracotta	129
top_aspect_north	3	2	minecraft:grass_block	63
top_aspect_north	3	2	minecraft:gray_wool	1
top_aspect_north	3	2	minecraft:light_gray_wool	6
top_aspect_north	3	2	minecraft:moss_block	92
top_aspect_north	3	2	minecraft:mud	49
top_aspect_north	3	2	minecraft:pale_moss_block	240
top_aspect_north	3	2	minecraft:pale_oak_wood	29
top_aspect_north	3	2	minecraft:smooth_basalt	13
top_aspect_north	3	2	minecraft:stone	335
top_aspect_north	3	2	minecraft:tuff	2
top_aspect_north	3	3	minecraft:acacia_wood	181
top_aspect_north	3	3	minecraft:basalt	11
top_aspect_north	3	3	minecraft:black_wool	4
top_aspect_north	3	3	minecraft:blackstone	8
top_aspect_north	3	3	minecraft:cyan_terracotta	110
top_aspect_north	3	3	minecraft:grass_block	3
top_aspect_north	3	3	minecraft:light_gray_wool	2
top_aspect_north	3	3	minecraft:moss_block	9
top_aspect_north	3	3	minecraft:mud	104
top_aspect_north	3	3	minecraft:pale_moss_block	132
top_aspect_north	3	3	minecraft:pale_oak_wood	23
top_aspect_north	3	3	minecraft:smooth_basalt	40
top_aspect_north	3	3	minecraft:stone	185
top_aspect_north	3	3	minecraft:tuff	3
top_aspect_north	3	4	minecraft:acacia_wood	82
top_aspect_north	3	4	minecraft:black_wool	4
top_aspect_north	3	4	minecraft:blackstone	1
top_aspect_north	3	4	minecraft:cobblestone	1
top_aspect_north	3	4	minecraft:cyan_terracotta	27
top_aspect_north	3	4	minecraft:light_gray_wool	3
